user,business,rate
bQZjwktak2gnFNvQOvtpvQ,q_BKmbdlYfQJroJVHfYMUQ,4
tn9etrXoRdLbW-jhHIO34w,q_BKmbdlYfQJroJVHfYMUQ,5
hetGUvUEIzApAC-WBH_NpQ,q_BKmbdlYfQJroJVHfYMUQ,4
fV8hPWmbCZDEe9e9aS6w5Q,q_BKmbdlYfQJroJVHfYMUQ,5
-rHzk8KcWCOTO2sy-GoPXA,q_BKmbdlYfQJroJVHfYMUQ,5
lFxroLOBnQDWYs9cWw-ltw,q_BKmbdlYfQJroJVHfYMUQ,4
5O-Q1QwPIi0gaUAv6eh2jg,q_BKmbdlYfQJroJVHfYMUQ,4
ZuQ3gDpensGQ2A0Vq3aUTA,q_BKmbdlYfQJroJVHfYMUQ,3
_GRjOSN4neXQEtdIsqwxvQ,q_BKmbdlYfQJroJVHfYMUQ,1
-4JW7-Ur8CJCkkiuwMDKqQ,q_BKmbdlYfQJroJVHfYMUQ,4
kDUEcqnK0MrjH9hcYHDKUw,zq--BGVHu7_fb1VHEwg2ow,5
OPHNYPp5UvGmmixIfFTVnA,zq--BGVHu7_fb1VHEwg2ow,5
OD1zfOrexwZoxJjTowGDfw,zq--BGVHu7_fb1VHEwg2ow,4
YjgIAjb2mhRVPGb9N4VnKw,zq--BGVHu7_fb1VHEwg2ow,5
XNHYOiR2t2zw3TMhYjruQQ,zq--BGVHu7_fb1VHEwg2ow,1
cGitg_2_o4PuS9zcthRSPw,zq--BGVHu7_fb1VHEwg2ow,5
8GccAq9PTpIWlp0gnCHoRQ,cZl7-Um4HiJWFgDVmMan2Q,1
XHKMI50sLXW45uWz5SvxUQ,cZl7-Um4HiJWFgDVmMan2Q,1
nr036PbhhQDdS6wSywErag,cZl7-Um4HiJWFgDVmMan2Q,1
So32N7bSbUd1RwhFtI6jTQ,cZl7-Um4HiJWFgDVmMan2Q,1
11Ydte1VfE85UHK24d4QRQ,cZl7-Um4HiJWFgDVmMan2Q,1
EeOBT-RohoF3yWAG36dTDw,cZl7-Um4HiJWFgDVmMan2Q,1
Ak2XcsU_tp76oMx3fnCo7w,cZl7-Um4HiJWFgDVmMan2Q,1
3KB0DVcTZY9t2vYd3hIL1w,cZl7-Um4HiJWFgDVmMan2Q,2
jfvv8uvdSJYa5NWEAloxpQ,cZl7-Um4HiJWFgDVmMan2Q,1
hMP-VM2Na2tTJRSADlftcw,cZl7-Um4HiJWFgDVmMan2Q,2
zk0SnIEa8ju2iK0mW8ccRQ,cZl7-Um4HiJWFgDVmMan2Q,2
R4p7f-uzy3B4sElcvRz2RQ,cZl7-Um4HiJWFgDVmMan2Q,3
W8ze2lsIVKyU1Az_2vZ65Q,cZl7-Um4HiJWFgDVmMan2Q,3
RSExP0-Boucr4QyIEzZi0A,cZl7-Um4HiJWFgDVmMan2Q,2
PnlhfJ_mUpdHBGbhQZ_Ucg,cZl7-Um4HiJWFgDVmMan2Q,2
rYYy7e5A83BN946IdAjV2w,cZl7-Um4HiJWFgDVmMan2Q,3
tvCT2yT3bLlpU2crUt0zJw,cZl7-Um4HiJWFgDVmMan2Q,2
kDUEcqnK0MrjH9hcYHDKUw,9jkxYkOOLge89D3KHrrNsw,4
O4Hy76um3n4YkUDMiHeKDQ,9jkxYkOOLge89D3KHrrNsw,5
DJEMTgcPO5O6qQA1eWNLSw,yZiDtpCarfI2f1qbZYQiJA,4
dmH-6XQ1aY2AH6xMYvRHfA,yZiDtpCarfI2f1qbZYQiJA,1
9KwzV7guaD1pMne8HT5-HQ,yZiDtpCarfI2f1qbZYQiJA,5
tVdd9PpelLrWbqykEFb8jA,yZiDtpCarfI2f1qbZYQiJA,5
SVd6Re9tpabo413b4LghYw,vMCCvnDU-Iz_D_pmbcMqzA,4
D1G8W0SgCbsKTv7cAqKcNg,vMCCvnDU-Iz_D_pmbcMqzA,2
_7Lg8iTWpFc0O7PEA8FmbQ,vMCCvnDU-Iz_D_pmbcMqzA,2
UTGqubcmDv1cNe5-k8-OeA,vMCCvnDU-Iz_D_pmbcMqzA,2
So32N7bSbUd1RwhFtI6jTQ,vMCCvnDU-Iz_D_pmbcMqzA,2
ejZbUoxvZlIvlgi60YDrDg,vMCCvnDU-Iz_D_pmbcMqzA,4
IRp37XeQIODPj17AycZAlA,vMCCvnDU-Iz_D_pmbcMqzA,1
SVd6Re9tpabo413b4LghYw,Hm61vENWRqcAL_v6E3dD9Q,5
SVd6Re9tpabo413b4LghYw,Hm61vENWRqcAL_v6E3dD9Q,5
bKY498VIP4SDCSkjjnUovA,Hm61vENWRqcAL_v6E3dD9Q,4
fwsJGulnozT2U6FefsLiFw,hUV4bjXE8Ijd-pDNr8S6mA,5
So32N7bSbUd1RwhFtI6jTQ,hUV4bjXE8Ijd-pDNr8S6mA,4
X9PkJksjTibFgC69cu0_hw,hUV4bjXE8Ijd-pDNr8S6mA,5
U7KC5Cl22ECaMimTfipLkw,hUV4bjXE8Ijd-pDNr8S6mA,4
N_cH3QA_eXXmnzz-nzEeKA,hUV4bjXE8Ijd-pDNr8S6mA,5
tYI_MSc7Rvbo58Oa9WxIJA,hUV4bjXE8Ijd-pDNr8S6mA,5
WzaaorVCmUTQvu4mScunNg,NKT8-CeoqUYIGUeNXBPVVQ,3
_BV9_YrP3sQlNVzaJo2z_w,NKT8-CeoqUYIGUeNXBPVVQ,4
agnWfEJDWRdUIrxhkJOr8Q,NKT8-CeoqUYIGUeNXBPVVQ,4
6QhWTugzBJ3cdv2N4WZcSA,Z101WZaISochG6g7tI2ZVw,2
SRpSgSVRohmJ4wH0E8IUfg,Z101WZaISochG6g7tI2ZVw,3
acxXBJmq0zurMcW7HPsxhg,Z101WZaISochG6g7tI2ZVw,1
iCOPqpQ_mmQ3jaBP2Lz1bQ,Z101WZaISochG6g7tI2ZVw,3
yqlL22TNk0EBWgYBlxVoEA,Z101WZaISochG6g7tI2ZVw,4
DCThZPLbW0EKFlu-lVPF0A,Z101WZaISochG6g7tI2ZVw,2
bvu13GyOUwhEjPum2xjiqQ,Z101WZaISochG6g7tI2ZVw,3
4q3czSXkHBPkW21RdzpJ2A,Z101WZaISochG6g7tI2ZVw,2
GoCfLy2z_ek-MThIr4XA6Q,Z101WZaISochG6g7tI2ZVw,1
heoc96QXrTbecWVw933qhQ,Z101WZaISochG6g7tI2ZVw,1
B84DecKkgxErMzYqIM7P9g,Z101WZaISochG6g7tI2ZVw,2
bZC1KXe6vw8k6REIVs-iuw,Z101WZaISochG6g7tI2ZVw,4
rSuWyJOp8ZJP2bn003BtFw,Z101WZaISochG6g7tI2ZVw,2
N_cH3QA_eXXmnzz-nzEeKA,Z101WZaISochG6g7tI2ZVw,2
o22rVXC_i-48nIv17VrfGw,Z101WZaISochG6g7tI2ZVw,4
sS2sSWqZMnQMRoWx-Mdzgg,Z101WZaISochG6g7tI2ZVw,3
hONfugL0dHdflYGgRZPY-w,Z101WZaISochG6g7tI2ZVw,3
fwsJGulnozT2U6FefsLiFw,Z101WZaISochG6g7tI2ZVw,4
IxXQykQ5FAwnwgxE7rUG9Q,Z101WZaISochG6g7tI2ZVw,5
b6X8RL62d3srbkfhQ2-T5Q,Z101WZaISochG6g7tI2ZVw,2
kqyl9gTMICIkD_MGtvv3EQ,Z101WZaISochG6g7tI2ZVw,3
nEYPahVwXGD2Pjvgkm7QqQ,Z101WZaISochG6g7tI2ZVw,2
gcdU0F_JoFSAQzwvIpgVrQ,Z101WZaISochG6g7tI2ZVw,5
s8Ki9RK9yRE7jk_qipnv5g,Z101WZaISochG6g7tI2ZVw,1
9ua5U9fldd6Z8jr9dGjEAA,Z101WZaISochG6g7tI2ZVw,4
l6W7HRrRWdVegF1DBnnKng,Z101WZaISochG6g7tI2ZVw,2
q7MrNVt1FE23rwtWmPYWHg,Z101WZaISochG6g7tI2ZVw,5
wCJbSEmMeZ0mAnJRQEyfCQ,Z101WZaISochG6g7tI2ZVw,3
TU-VNEwK3Ofi9Kd2PQancw,Z101WZaISochG6g7tI2ZVw,5
p9OvcIakpDoDXl0Lez5CJQ,Z101WZaISochG6g7tI2ZVw,1
5z6ZXMg3-XO3UmSxpZWBUA,Z101WZaISochG6g7tI2ZVw,4
HvQOhQFfOxnKx7Od92ibyw,Z101WZaISochG6g7tI2ZVw,1
Elko8PiTLlwXmzmf84-qLg,Z101WZaISochG6g7tI2ZVw,3
VC0pq6TNWeMsucC3VejpOA,Z101WZaISochG6g7tI2ZVw,1
HXjHy09UuVSqMjQ3SORZQQ,Z101WZaISochG6g7tI2ZVw,3
ZT9n5k6DaQEj2jteF3ws2g,Z101WZaISochG6g7tI2ZVw,1
gtJJBaQwTwE45NnNF0coVA,Z101WZaISochG6g7tI2ZVw,5
7XtD-bqBDZgNwrdnJy15uA,Z101WZaISochG6g7tI2ZVw,5
MRvOA8eRPvnzzsDiIDsbQQ,Z101WZaISochG6g7tI2ZVw,1
KRezwk_25GNA5jJdlNMMMA,Z101WZaISochG6g7tI2ZVw,1
XXOoB-v74AbweZYekybfQA,Z101WZaISochG6g7tI2ZVw,5
zjxXxwFXefqmoCJgS1GPOQ,-Gfj1gA0Ir07zToO-4fBpw,5
weBDo1rbUAmtOhJ-WiNg4g,-Gfj1gA0Ir07zToO-4fBpw,5
ifB5p5gjZCQc6kfBWNrIaQ,-Gfj1gA0Ir07zToO-4fBpw,5
3z6tnZUVFJaTNEp30SIKIA,-Gfj1gA0Ir07zToO-4fBpw,5
dKDazRQB_bbbi9ae6DgrLg,-Gfj1gA0Ir07zToO-4fBpw,4
FvfKgrunRKYLCZ4u4-Gicg,-Gfj1gA0Ir07zToO-4fBpw,5
nEYPahVwXGD2Pjvgkm7QqQ,-Gfj1gA0Ir07zToO-4fBpw,5
LMOTXQa1k7HmBdtSYNymZg,-Gfj1gA0Ir07zToO-4fBpw,5
0OKtxcjAKPNKg0hG3S63EQ,-Gfj1gA0Ir07zToO-4fBpw,3
q50tpzOkywkdHun3X52USg,-Gfj1gA0Ir07zToO-4fBpw,5
ngDjucUfJtF5qKijDTh_Pg,-Gfj1gA0Ir07zToO-4fBpw,5
So32N7bSbUd1RwhFtI6jTQ,-Gfj1gA0Ir07zToO-4fBpw,4
ZQN2rcFAxhBVQkkDd0E2iQ,-Gfj1gA0Ir07zToO-4fBpw,5
PVXDSaBckF7vXt87XcP2Hw,-Gfj1gA0Ir07zToO-4fBpw,5
QSpbwpjNILxSQD4hUuepMQ,-Gfj1gA0Ir07zToO-4fBpw,5
NAD_AkrSYLX0GKbbO3hMIA,-Gfj1gA0Ir07zToO-4fBpw,5
x1tqIO9G1RX3qd6Y4TsHXg,-Gfj1gA0Ir07zToO-4fBpw,5
WzaaorVCmUTQvu4mScunNg,-Gfj1gA0Ir07zToO-4fBpw,5
EeOBT-RohoF3yWAG36dTDw,-Gfj1gA0Ir07zToO-4fBpw,5
o9XGClSBzCsQxbcCzTPdnQ,-Gfj1gA0Ir07zToO-4fBpw,5
s_sAdwMW2aimtkrJyi0UCw,-Gfj1gA0Ir07zToO-4fBpw,5
ZTG2CO8VupZ7or1MXdX9SQ,-Gfj1gA0Ir07zToO-4fBpw,5
WZGJxCkt7cBcdFhD1xneXQ,-Gfj1gA0Ir07zToO-4fBpw,5
EElBSFEcKKbTMgW90bx0wA,-Gfj1gA0Ir07zToO-4fBpw,5
f7jPP8Eyfo8lK2T6mTp-Rg,-Gfj1gA0Ir07zToO-4fBpw,5
0RO6wzfwoVXuaaq_5rP-Rw,-Gfj1gA0Ir07zToO-4fBpw,4
v6dGyhVesihDLl0SPWN6uw,Eixtf79t1_ZKaC-7J2kAWg,5
IgcoVaJ5Hf-777eONCxusA,Eixtf79t1_ZKaC-7J2kAWg,2
_Kj85Jvx1pDkEkfWAiVU-A,Eixtf79t1_ZKaC-7J2kAWg,5
So32N7bSbUd1RwhFtI6jTQ,Eixtf79t1_ZKaC-7J2kAWg,3
Lv5aZNSBPwzQYzQeET0FJQ,Eixtf79t1_ZKaC-7J2kAWg,5
QnMNGqp2KTn-VofEUqzqDw,Eixtf79t1_ZKaC-7J2kAWg,5
0P58MD0FRVI6pTVKUpd7YA,Eixtf79t1_ZKaC-7J2kAWg,5
x6VGTo-6VERxyyLDwsDf0A,Eixtf79t1_ZKaC-7J2kAWg,2
ZP2aOY0RwgbO5lkuCMQd5A,Eixtf79t1_ZKaC-7J2kAWg,2
bJBansEnAxnaOyQmLuR5yg,Eixtf79t1_ZKaC-7J2kAWg,4
11Ydte1VfE85UHK24d4QRQ,Eixtf79t1_ZKaC-7J2kAWg,3
hetGUvUEIzApAC-WBH_NpQ,Eixtf79t1_ZKaC-7J2kAWg,3
OPHNYPp5UvGmmixIfFTVnA,Z0OGW8PysysRXE0dR7QxQQ,5
fwsJGulnozT2U6FefsLiFw,Z0OGW8PysysRXE0dR7QxQQ,2
taUV8SaVXlrmSyuMwYyntQ,Z0OGW8PysysRXE0dR7QxQQ,5
xCv5c-b7A3x-_XV_T0Cq7w,Z0OGW8PysysRXE0dR7QxQQ,3
J_q8jN623uew8ZzMChXBCA,Z0OGW8PysysRXE0dR7QxQQ,5
Iseb_IvqOEfY_p1m9OwTrw,Z0OGW8PysysRXE0dR7QxQQ,4
gcjQt9J7TdnMhZGwDHuXcA,Z0OGW8PysysRXE0dR7QxQQ,4
jlbO41qZ8MYonAkScH1maQ,Z0OGW8PysysRXE0dR7QxQQ,3
UDNzg_BLNaNkHCRU6YVkYA,Z0OGW8PysysRXE0dR7QxQQ,4
pRG0-Fy74osqvWLbVsKx3Q,Z0OGW8PysysRXE0dR7QxQQ,4
mzL87ERGHol0bs1n41sgug,5GS5sBSscgcex0IFTDL9Bg,5
OtpEARgmi9W9zzN09iod5A,5GS5sBSscgcex0IFTDL9Bg,5
i_asnN2lRDv4Tr8bx0zjeA,5GS5sBSscgcex0IFTDL9Bg,5
urwdAGFLyb2qtB0m9abpHg,5GS5sBSscgcex0IFTDL9Bg,5
VIUqdgqoqnii4OKs5-01mA,5GS5sBSscgcex0IFTDL9Bg,5
rjsx6_pSqwl0zuiwa_tI2g,5GS5sBSscgcex0IFTDL9Bg,5
oBQ0gHMroh6Zraqhe-mLrg,5GS5sBSscgcex0IFTDL9Bg,5
lqvTN3ZpVtuBdmjKOs-6mg,5GS5sBSscgcex0IFTDL9Bg,5
DBMJ28h1bqNIrCl4XBxVKA,5GS5sBSscgcex0IFTDL9Bg,5
Kew3GGtNK5jLYiuzlYzsZQ,5GS5sBSscgcex0IFTDL9Bg,5
oBQ0gHMroh6Zraqhe-mLrg,5GS5sBSscgcex0IFTDL9Bg,5
FNbm3ycU2BF8C17UFfWzOg,5GS5sBSscgcex0IFTDL9Bg,5
XhcM4_Tzxr05wjbYCrBhPw,5GS5sBSscgcex0IFTDL9Bg,5
fNuz9eZKFwHPmrOKuJ69HA,5GS5sBSscgcex0IFTDL9Bg,5
XhcM4_Tzxr05wjbYCrBhPw,5GS5sBSscgcex0IFTDL9Bg,5
lqvTN3ZpVtuBdmjKOs-6mg,5GS5sBSscgcex0IFTDL9Bg,5
frLdxQKCtofva9b0dA8Eqg,5GS5sBSscgcex0IFTDL9Bg,5
oupgo3fb2kl4AbJ35fhk3w,5GS5sBSscgcex0IFTDL9Bg,5
bVnOZTk98o0TFTBfQVTYDA,5GS5sBSscgcex0IFTDL9Bg,5
oupgo3fb2kl4AbJ35fhk3w,5GS5sBSscgcex0IFTDL9Bg,5
fgvyD0qGGbK3E1RJ9vIEqg,5GS5sBSscgcex0IFTDL9Bg,5
SVd6Re9tpabo413b4LghYw,5GS5sBSscgcex0IFTDL9Bg,5
oupgo3fb2kl4AbJ35fhk3w,5GS5sBSscgcex0IFTDL9Bg,5
oupgo3fb2kl4AbJ35fhk3w,5GS5sBSscgcex0IFTDL9Bg,5
XhcM4_Tzxr05wjbYCrBhPw,5GS5sBSscgcex0IFTDL9Bg,5
2rOl8Io_Azq0OanJkyGd8g,5GS5sBSscgcex0IFTDL9Bg,5
CidOqoyJeeSzeVF7iJB_8Q,5GS5sBSscgcex0IFTDL9Bg,5
X2PZFXY6v94mxfmvc1TImg,5GS5sBSscgcex0IFTDL9Bg,5
X2PZFXY6v94mxfmvc1TImg,5GS5sBSscgcex0IFTDL9Bg,5
PyZFzAN56d8S7iIzeoSV7Q,5GS5sBSscgcex0IFTDL9Bg,5
CEfUkE9nqGsJeIpFgAv1yw,5GS5sBSscgcex0IFTDL9Bg,1
7DeM4C66zVflYNrZn_Vv9g,5GS5sBSscgcex0IFTDL9Bg,5
fPrTgq_JW1jAr79MDoJV8g,5GS5sBSscgcex0IFTDL9Bg,4
8DPmPIs99dwjt2MFRzYlfg,5GS5sBSscgcex0IFTDL9Bg,4
oBQ0gHMroh6Zraqhe-mLrg,5GS5sBSscgcex0IFTDL9Bg,5
XE-LQ3vryarypXpt_lgX1w,5GS5sBSscgcex0IFTDL9Bg,5
Kew3GGtNK5jLYiuzlYzsZQ,5GS5sBSscgcex0IFTDL9Bg,5
Ta3LnsrnPJC1fMT_sQ-uZA,5GS5sBSscgcex0IFTDL9Bg,4
n0ulljfvgQaWJsxLPEE4UA,5GS5sBSscgcex0IFTDL9Bg,5
YmWKwZfvewiz8tNviUQvGg,5GS5sBSscgcex0IFTDL9Bg,5
uKSzRIxqmLnN8vXFWrksPg,5GS5sBSscgcex0IFTDL9Bg,5
CidOqoyJeeSzeVF7iJB_8Q,5GS5sBSscgcex0IFTDL9Bg,5
bvu13GyOUwhEjPum2xjiqQ,5GS5sBSscgcex0IFTDL9Bg,5
zQftN0Vsh9F0iTy3bIVh1Q,5GS5sBSscgcex0IFTDL9Bg,3
gpA9Fcgnm2A4U7Q42Zd7Cw,5GS5sBSscgcex0IFTDL9Bg,5
bSkco4ZdB7REFtDsJUVrDA,5GS5sBSscgcex0IFTDL9Bg,5
bvu13GyOUwhEjPum2xjiqQ,5GS5sBSscgcex0IFTDL9Bg,5
-sdiBaiM7R3OZ_CtEEAdIw,5GS5sBSscgcex0IFTDL9Bg,5
JEvkfVPf_DuhX-ntE5L6bQ,5GS5sBSscgcex0IFTDL9Bg,2
y-vApWzq3dqI30q0GUcKqg,5GS5sBSscgcex0IFTDL9Bg,5
GEHeI4T07yczPilb5Y4Irw,5GS5sBSscgcex0IFTDL9Bg,5
ZtoQKSH8I_RZbm2bUoYtZg,5GS5sBSscgcex0IFTDL9Bg,5
5h8l-jqqDS2Cc8pFy3vMOQ,5GS5sBSscgcex0IFTDL9Bg,5
xHDuNWPNO_2R2nlQ4w10BA,5GS5sBSscgcex0IFTDL9Bg,5
KMKgEPsB8j7RrELtv6u-_A,I9-Ei8_KYtMjbixNJSCvwA,3
-Gdjho_gZhgTXkYmSPy0qw,I9-Ei8_KYtMjbixNJSCvwA,2
7oJ67QsZvQUqaEh0qyd40w,URGZtJhOCrbJ8-RkLvslOg,3
fwsJGulnozT2U6FefsLiFw,URGZtJhOCrbJ8-RkLvslOg,5
SRpSgSVRohmJ4wH0E8IUfg,URGZtJhOCrbJ8-RkLvslOg,1
072tu2_MFWmw-jb1O6DQYg,fB7XYJYrTtchlTmzSQVMbQ,1
Ta3LnsrnPJC1fMT_sQ-uZA,fB7XYJYrTtchlTmzSQVMbQ,3
iTmWHtltCtk0Gm55AOxrUA,fB7XYJYrTtchlTmzSQVMbQ,2
iTmWHtltCtk0Gm55AOxrUA,fB7XYJYrTtchlTmzSQVMbQ,5
bvu13GyOUwhEjPum2xjiqQ,fB7XYJYrTtchlTmzSQVMbQ,4
iTmWHtltCtk0Gm55AOxrUA,fB7XYJYrTtchlTmzSQVMbQ,3
iTmWHtltCtk0Gm55AOxrUA,fB7XYJYrTtchlTmzSQVMbQ,3
bSkco4ZdB7REFtDsJUVrDA,fB7XYJYrTtchlTmzSQVMbQ,4
iTmWHtltCtk0Gm55AOxrUA,fB7XYJYrTtchlTmzSQVMbQ,1
q7MrNVt1FE23rwtWmPYWHg,fB7XYJYrTtchlTmzSQVMbQ,5
2rSeth60_CuWN3ZJ4k41lg,fB7XYJYrTtchlTmzSQVMbQ,4
ISKGT6kJjFfuI8l7M1IMiQ,fB7XYJYrTtchlTmzSQVMbQ,3
7xH9Qey07WJYq5E1sFxo_g,I5JRRkFZrrdcdiT91WwdUw,4
c1V89fetqGBnDncx6TiQ8Q,I5JRRkFZrrdcdiT91WwdUw,5
5RcIWgLTJmqeBv2yV-ZcUw,I5JRRkFZrrdcdiT91WwdUw,1
iTmWHtltCtk0Gm55AOxrUA,cQSSAAtg-YI2o68NO8ydqA,1
v-Rdw8xF_MUIb-FtMCj5EQ,cQSSAAtg-YI2o68NO8ydqA,2
sPQ10u9ZsrCVCKhQylFxgQ,cQSSAAtg-YI2o68NO8ydqA,4
bvu13GyOUwhEjPum2xjiqQ,cQSSAAtg-YI2o68NO8ydqA,1
eBWnPVjNO64o--7e_EFs-g,W25mXeVDTHBIXAidJrwHPg,5
Qn-89_Xaz6L8W9-K-QNJ9A,W25mXeVDTHBIXAidJrwHPg,5
AjQOyzdWx5MbfODCC_VrIw,W25mXeVDTHBIXAidJrwHPg,1
k5y8-PqGQqF2oWmxeFAneA,W25mXeVDTHBIXAidJrwHPg,5
bTArr0CwFOKnY4S3A3Pa7Q,W25mXeVDTHBIXAidJrwHPg,5
dMWQHOv6Q_10jmF_2HLXbg,yfuoL_w76WFVHcGJbw0IIg,2
2HPa-nvh3iOmewcS004teg,yfuoL_w76WFVHcGJbw0IIg,1
uajtdFjBn9LAAtH9pjuKQw,yfuoL_w76WFVHcGJbw0IIg,4
UzzmOpwWGwdEULYR3VWAJg,yfuoL_w76WFVHcGJbw0IIg,4
1s_Ey130VOTKjMefrdMQCg,yfuoL_w76WFVHcGJbw0IIg,5
sEpCEEEdFqScjqY6dWkIxw,yfuoL_w76WFVHcGJbw0IIg,3
D6R3WxwsY_boz-gc7TUQ2w,TJS9ow91yySX4Gt35hQc1w,5
YxDtYahwV4Gofttyjjlt9w,TJS9ow91yySX4Gt35hQc1w,5
3RngR5lHR6zsxrqB_Vhd7A,TJS9ow91yySX4Gt35hQc1w,5
JdiVXL4xF2NtnseJqkhYKA,obAdXU3RULuUOww759_h_w,5
9Ify25DK87s5_u2EhK0_Rg,obAdXU3RULuUOww759_h_w,5
4x141McSkvQSzMj3CfeweQ,obAdXU3RULuUOww759_h_w,5
5jK8MY6CM51HGeVmkz-nwg,obAdXU3RULuUOww759_h_w,5
3jtMnkVlCp-mvKItBgClTA,obAdXU3RULuUOww759_h_w,5
K1VW2TpJRKqSDC1YwIAM3Q,obAdXU3RULuUOww759_h_w,5
fwsJGulnozT2U6FefsLiFw,YUZVBdGmagwXV-yOhR-1GQ,5
qMJF6u9lcnoCEcnWbcIMxA,YUZVBdGmagwXV-yOhR-1GQ,5
CSMIExTboYLit4WwBsjcww,YUZVBdGmagwXV-yOhR-1GQ,2
FTsJcaNeSQYcuXjIQA3RLQ,YUZVBdGmagwXV-yOhR-1GQ,2
njgEC3foXamFUQxsTBeY5A,YUZVBdGmagwXV-yOhR-1GQ,2
9Ify25DK87s5_u2EhK0_Rg,YUZVBdGmagwXV-yOhR-1GQ,2
Jv37sCNSaKhDPKrAh4P3fQ,YUZVBdGmagwXV-yOhR-1GQ,2
MQTZICkHRIDnmGPCRwPGBQ,YUZVBdGmagwXV-yOhR-1GQ,2
2Ndy3FQAndOopqTa9sBPlQ,YUZVBdGmagwXV-yOhR-1GQ,3
Igg5Ux9x97x5eEXOIfnr_w,YUZVBdGmagwXV-yOhR-1GQ,2
rL7tj-6DtdzGpwC6WW1umw,OIL-eZX8d10jgWPLW-E7zA,4
cNsuaATGLVUUpDSkChEk-g,OIL-eZX8d10jgWPLW-E7zA,3
2cqj1MsSgRRgbT-GfXSSaw,OIL-eZX8d10jgWPLW-E7zA,4
UX6XJEXyjvTgSTF0sQtM7g,OIL-eZX8d10jgWPLW-E7zA,3
uL2I-06a8d2gtF4VZzgENA,OIL-eZX8d10jgWPLW-E7zA,1
vQPRddwB2m9se3GDM05eGw,OIL-eZX8d10jgWPLW-E7zA,5
hh7tDAgx-mYZwZlFjMm4vQ,OIL-eZX8d10jgWPLW-E7zA,1
2sPMe28NmAiGFDA1rKAzuQ,OIL-eZX8d10jgWPLW-E7zA,2
3jtMnkVlCp-mvKItBgClTA,OIL-eZX8d10jgWPLW-E7zA,2
cNsuaATGLVUUpDSkChEk-g,N2DwycuZl95miWf39Yskaw,4
J_q8jN623uew8ZzMChXBCA,N2DwycuZl95miWf39Yskaw,3
bhZ13wN_5lQrKX278AP_aw,N2DwycuZl95miWf39Yskaw,4
9yMz0VLXDlykZeJCcCh3fw,4KJhRKocVPhrkdQQX2KVCw,5
3vPE2Lqbci1aYEmyoZ0mDw,4KJhRKocVPhrkdQQX2KVCw,4
83z7HNEAi63DRmHSy5VxdA,4KJhRKocVPhrkdQQX2KVCw,5
T_wjLgPOPXry7Bea4MzoVQ,titJ-ofqKMG9d0i9_kkX6A,5
2-wIEiLjRl9fbxn1rGbmpA,titJ-ofqKMG9d0i9_kkX6A,5
nEYPahVwXGD2Pjvgkm7QqQ,titJ-ofqKMG9d0i9_kkX6A,5
dGEAzFX7dZO7pZulTPvIzA,titJ-ofqKMG9d0i9_kkX6A,5
pmYqDbiz3zmAucZsL-n3qg,titJ-ofqKMG9d0i9_kkX6A,5
b6xBiEt5iQ_HZ41Qh_ZNIA,PSlOtPIo28BvWOzdLmRRRQ,5
e59s01jARL-4_MPMfuz4Kg,PSlOtPIo28BvWOzdLmRRRQ,5
BX-Mq-oAt1XyCiOBt1ovTg,PSlOtPIo28BvWOzdLmRRRQ,3
q7MrNVt1FE23rwtWmPYWHg,PSlOtPIo28BvWOzdLmRRRQ,4
Pvda-p1TtoxAkeXg5MIB6w,PSlOtPIo28BvWOzdLmRRRQ,4
kjULRT2IW7VliYdEUlOnzw,PSlOtPIo28BvWOzdLmRRRQ,1
nEYPahVwXGD2Pjvgkm7QqQ,PSlOtPIo28BvWOzdLmRRRQ,4
g3OW9TLN1IJlGn6pGC-NIQ,PSlOtPIo28BvWOzdLmRRRQ,3
Bl3UC7GP5dX14uYQsVrKuw,PSlOtPIo28BvWOzdLmRRRQ,3
3Pbz5qgSP5WLgbTNTB6Z9A,PSlOtPIo28BvWOzdLmRRRQ,1
tZ_9zVQA-0UY_UAWiBUYfg,PSlOtPIo28BvWOzdLmRRRQ,1
ragYc-O7YWNpEnG7DGGFrg,H9R8b2pgn3NQhQHesEUEiQ,3
vHHBXJsdoWGAPrEWoPDpCA,H9R8b2pgn3NQhQHesEUEiQ,3
2d3uXFWNMLwpo0-w5CD-vg,0sIumiRwbjhT71ltLIZqqQ,5
wm3uNxYodoqfYjWoxzxa1w,0sIumiRwbjhT71ltLIZqqQ,1
QJT5LXiMSjYOHkcayHU7Ew,7KjZ49Xrb6QWjnu5NlxzVw,3
9E0Kdu1ZAOz38PFfn8vhbw,7KjZ49Xrb6QWjnu5NlxzVw,3
NDrS9sG1w9hfLDt5gAIGsA,7KjZ49Xrb6QWjnu5NlxzVw,4
W9ZG5q-QIblXYeHgaPS5Uw,7KjZ49Xrb6QWjnu5NlxzVw,5
IbvOxKSps_K5wa3a2_jc-Q,7KjZ49Xrb6QWjnu5NlxzVw,3
tZ_9zVQA-0UY_UAWiBUYfg,7KjZ49Xrb6QWjnu5NlxzVw,3
Qs5dcst13DnQJwaBcR4VGg,7KjZ49Xrb6QWjnu5NlxzVw,5
kAVEF_brWl7DlfpDbWlCnA,7KjZ49Xrb6QWjnu5NlxzVw,1
evUMtR6nxFMy5AnaJEgLVA,Wnn1GtvvtnkFdPfdRcYW-Q,4
5iYis_-EF5RDfjo9yPsoFw,Wnn1GtvvtnkFdPfdRcYW-Q,5
